review_id,product_id,product_title,star_rating,review_headline,review_body
R5OYQ3YMM6UQ,B002XNOUEE,Pickle Stress Toy,5.0,Five Stars,Fun
R1YU1UGLRVF0N5,B00CLX8JRA,ZJchao Precision Prop Balancer for Quadcopter and Airplane Props [Toy],3.0,Tight fit,Had to shim out the sides as the center shaft was binding. Works OK after modifying.
R2KTL35ODVCBBZ,B004DK9JLO,Poo The Card Game,5.0,Perfect cure for pent up stress,"Purchased for my grandchildren as a quick after dinner game and I didn't realized how much fun they would have playing it with their mom, too. The game is an instant stress reliever. They use raisins or chocolate chips or nuts for the &#34;poo&#34; and fling away. The kids sometimes gang up on their mom who manages to get them back. My son-in-law went out to the store, came back and found them playing this game. He hadn't seen it before and was trying to figure out what was going on. I got a phone call from him and all I heard in the background were shrieks of laughter. He gave me some thanks for teaching the kids to play with &#34;poo&#34;. The grandchildren are 10 and 13. Great game."
ROEII3UN244K9,B001QW6COO,Fiesta Peek-a-Boo Plush 19'' Shark,5.0,Grandson still carries it and gives it kisses,My 6 year old grandson still carries this around and kisses it. He is crazy about it. It is soft and has an adorable mouth. not too scary
R8H67RH44MR2C,B00005QF4E,Crayola Ultimate Art Supply Case-Colors May Vary,4.0,Four Stars,Fun to play
R3NFMKI6ID6ORB,B00ZF81TFC,Jrelecs XT60 Connectors Plugs 10 Pairs (10 Male + 10 Female) For Rc Lipo Battery,5.0,Five Stars,Great quality connectors.<br />Easy to solder
R3P1MFLFDOO5N3,B00PLP9VCC,Moshi Monsters Food Factory - Blister Pack,5.0,Five Stars,Thank you
RGGLU3NOQB9HI,B0050JHJAK,"ShengShou 2x2x2 Puzzle Cube, Black",5.0,"Great cube, great price!","This cube came exactly as described. Correct colors, correct corners and edges! Turns easily and is ready to be solved. Love it!<br /><br />Would purchase again."
R1LLCQH5FGLLP2,B011B3F2PC,"YOUNGFLY 1 X Touch Learning Machine Toy,Colors Random",1.0,Very cheap toy,Very Cheap toy.  The writing is only in Chinese.  And the sticker that is on the front was coming off when we pulled it out of the box.  I got this to give for toys for tots. and can't do it.  Ended up throwing it away.
RZ8NYUYC7828V,B00LVWPRN6,The Walking Dead - Carol,5.0,I love Carol!,I'm a big TWD fan.  This and others is a must have.  I love Carol!
R3SZR1ZHKEDH88,B00JGBA4BO,"19"" Mystic the Pink Narwhal Plush Stuffed Animal Toy",3.0,not a pretty pink!,"Did not like the color. I thought it was a soft pink. Ended up being a light fushia lavender is color. Not soft and squishy, but cute."
R2FHNLOG6Z60IJ,B001UK509U,Word On The Street - The Hilarious Tug Of Words,4.0,he has not said anything bad about it,"i got this game for my father-n-law.  he has not said anything bad about it, and he is a big table games guy."
R23DLTSHQ3U6OC,B00N57ZBHM,Minnie Mouse Bowtique,5.0,"Great product, would recommend.",Cute simple decoration for a Mininie Mouse themed birthday party.
R3F02639NX0MR6,B00MFR508I,Gentlemans Club Face Drink Coasters - 20 Hilarious Double Sided Drink Coasters (40 Fun Faces),5.0,Fun!!,Loved by all ages! Very entertaining and make great photo ops!
R3AKPILGHIFJW6,B0053H4MDG,Family Feud Strikeout Card Game,5.0,lifesaver,"Great item for a quick game versus a longer game that takes a host.  Family seems to love just quizzing each other, and what makes them happy makes me happy. Great Deal. Price was ok and shipping was fast."
R29ZSV83SAISXL,B00RW2XOUM,Pokémon Trading Card Game: XY — Primal Clash Sealed Groudon Elite Trainer Box,5.0,Awesome set of cards I bought as a present for ...,Awesome set of cards I bought as a present for someone.  They absolutely loved it and said they got 3 EX cards from it.
R31NXX177S3EA9,B00UWN7GKW,Kaylee & Ryan Circle Bead Maze Wooden Toys for Kids,5.0,This toy is two toddler grandson approved and I have ...,This toy is two toddler grandson approved and I have every confidence that it will be around for the next one due in 2016.
R3JIWMU19I0BU2,B005775OBG,Disney / Pixar CARS 2 Movie 155 Die Cast Car 2Pack Finn McMissile & Leland Turbo,5.0,A must-have for your Cars 2 collection!,"If you're lucky you can still find these retail. I've seen this one in 2015 at CVS, Walgreens, and Payless... but they are of course getting more difficult to locate. If you can find it online at a good price I would just snag it because your chances I'm sure are decreasing daily. I doubt this will be one that Mattel will re-release any time soon. All that aside, this is a must-have for your collection as it contains the very first car you see in the movie. If only they made the model of him crushed into a cube! :)"
RQ3VWCUC7FQGC,B004SKLU4I,Hot Wheels Video Racer Micro Camera Car - Green,4.0,It ok,Nice toy
R21J03FIF581PY,B0017VO5AW,"Boochie, A Whole New Ball Game",5.0,but even she loved it. The whole family plays,"Bought these for my four grandsons. My daughter is very particular about games for her kids, but even she loved it.  The whole family plays.  Indoor, outdoor, great game to take on a trip."
RL4Y3B20FE4CF,B00E6N0002,Funko POP Disney The Nightmare Before Christmas: Zero,5.0,Beautiful,Lovely Pop!
R386638BYZPSPA,B00JWZAUOA,Thomas and Friends Stackable Resin Children's Chair,5.0,Five Stars,ok
R1B0TCH6ZPBKI5,B00M28IARS,Funko POP Movies: E.T. - Gertie Action Figure,5.0,Funko Pop Cute Gertie,Georgie. What can I say.
RWAZPB479ICJO,B00ZC4UY6E,12'' Anime PVC 1/6 FREEing STARLESS Marie Mamiya Sexy Baby Doll Figure W/ BOX,2.0,"This items falls apart super easy, the arms and head fall off all ...","This items falls apart super easy, the arms and head fall off all the time, the sash does not even connect at all. The box was completely damaged when i recieved it (not secure shipping)."
R20BB94X1G8IYA,B003ZJP724,Ideal Shut The Box Game,5.0,Five Stars,Everything was as promised.  Thanks!
R3JGPTPACOKY6R,B001RG0LQO,Bachmann Trains B And O (Blue With Yellow) 50' Plug-Door Box Car-Ho Scale,5.0,Five Stars,Thumbs up.
R2WC29631LT9GH,B00BHE98S8,Disney Minnie Mouse Collapsible Storage Trunk,5.0,Five Stars,Awesome cute trunk...My niece fits all her toys in it...
RBTUM2VZYU8HZ,B00JDKAY5Y,YuGiOh - Dragons of Legend Booster Pack,5.0,Five Stars,Very Nice
R2RTSGM4O1G3CO,B001DLYTVQ,"Fantasy Fields - Magic Garden Thematic Kids Wooden Rocking Chair | Imagination Inspiring Hand Crafted & Hand Painted Details   Non-Toxic, Lead Free Water-based Paint",5.0,Five Stars,was a gift. loves it/
R10LSFOB6QKSDD,B00009ZIKH,Manhattan Toy Wimmer-Ferguson Infant Stim-Mobile for Cribs (Discontinued by manufacturer),2.0,Such a shame,"Kids love the images -- but the attachment is useless on anything but a traditional slat crib, which needlessly limits its usefulness."
R3UWVF2I29WM5I,B00L71L4W4,9 Sets Super Hero Series Minifigures Thor Hawkeye Captain America Eco-friendly Plastic No Box (101-109),5.0,Super Heroes,Perfect replacement
R3HBJ5JCG4WO6X,B00ECHUA8O,Hot Wheels HW City 38/250 2009 Ford F-150,5.0,Five Stars,Paint job is the best
R1A5RA7ZC2B7G3,B00IHHHIN0,"Playskool Mr. Potato Head Transformers Mixable Mashable Heroes as Starscream Robot, 2-Inch",5.0,A great piece!,My son loves to put this together with all his Mr. Potato Heads. A great addition!
R35NCDZJSWBQKZ,B0068D0F26,"Red Horse Hopper, Pump Included",5.0,Great Bouncy Toy,"My 18 month old grandson LOVES this !!!  Durable, fun and lots of exercise with giggles !<br />Delivered on time in excellent shape"
RMDNJDAW5104U,B00IWT11RM,"Fisher-Price Imaginext Dinosaurs, Allosaurus",4.0,Perfect for any little boy who loves action figures or ...,"Toy was bigger than expected. Nephew took it right out of the package and had a ball shooting the missles. Perfect for any little boy who loves action figures or dinosaurs.  Imagine toys are very durable, well worth the price."
R3MX3PAZO3CPP6,B00F8H9Z2E,Game/Play Electronic Pets - Weazel Ball Playful Weasel Kid/Child by Toys-n-Games,5.0,Perfect Toy,Perfect for my 7 year old. It just keeps going.
R3515N6VWMHAF9,B00J48F6QM,Dazzling Toys Happy Smile Face Stress Ball - Pack of 24 - Neon Smile Face Relaxable Squeeze Balls in Yellow Color,3.0,Okay for the price,"I bought several packages of these stress balls to create stress-relief care packages for college students.<br /><br />The good:  they're cute.  The yellow is bright.  They seem fairly durable.  They're cheap.<br />The bad:  they're small as far as stress balls go.  These fit squarely in the palm of an average-sized adult hand, instead of being oversized.  They also don't have much &#34;give&#34; to them when squeezed, so you get that feeling of *really* squeezing something."
RD82NEC9FEYBH,B002F8OQR8,"Pokemon Plush Mesprite, Azelf, Uxie Collection",5.0,Arrived on time and as expected.,Arrived on time and as expected.
R33QS8X5F2L3M0,B00ZPJHM34,LF(TM) Fingerboard Set Ramp Playset Skatepark Assembly Site A (with finger skateboards) by Unknown,2.0,... was cracked and my 8 years old son wasn't happy about it,The item was cracked and my  8 years old son wasn't happy about it.
R3KDE3GXELM3DA,B00Y53UVIO,VTech Magic Star Learning Table,5.0,A great buy!,"I bought this learning toy for my little niece's second birthday, and she absolutely loved it! It is beautiful, colorful, and full of activities. It has beautiful songs, sounds, and phrases. It teaches numbers, colors, and shapes.<br />She's been playing with it for hours, every day—especially with the steering wheel and the phone.<br />Four years ago, that my son was one-year-old, I'd bought a similar one for him, and he played with it for almost two years.<br />It's a great buy."
R30JMC0W5POPHT,B00PZYQN70,Melissa & Doug Zoo Friends Hand Puppets,5.0,Five Stars,Melissa & Doug never disappoints!
R2N7ZYAXNSPWTP,B000FGCY8K,"LeapFrog AC Adapter (Works with all LeapPad2 and LeapPad1 Tablets, LeapsterGS Explorer, Leapster Explorer and  Leapster2)",5.0,"Considering how many AAs the LeapPad went through otherwise, this is a deal!","Awesome! So the kids need to be near an outlet WAHHHH! Considering how many AAs it went through otherwise, This is a deal and I have to recycle fewer batteries. We leave the AAs for the car, but if in house my kids use these plugs."
R1FIU5JVQ4IP9S,B00L67MEDW,Futaba R3008SB 2.4GHz T-FHSS 8/32-Channel S.Bus2 High-Voltage Telemetry Receiver,5.0,Works great,Using it with my Raptor 30 gas heli. Works great
R3OQ4FA2WP9QC5,B006O6EOX8,Monster High Ghouls Rule Clawdeen Wolf Doll,5.0,Five Stars,"wasn't my favorite Clawdeen other than the purple hair, but my daughter loves her that's what matters, thanks"
R3SHFLBAX1ZPQ8,B00OZ7AJIC,"Proplica Crystal Star ""Sailor Moon""",5.0,This product is amazing! I love it,"This product is amazing! I love it. It came in a original box, but the box was damaged some I think due to the shipping process. But the brooch itself is fine, no scratches and it is perfect. The sound is perfect, and everything works correctly. I am super excited. I cannot stop pushing the buttons. Yay!"
ROHPSQETY81NT,B00SSBP91I,The North Face Class V Cargo Trunk Mens,5.0,Five Stars,Perfect
R370OSCF7DUQW8,B00MYZZLIU,"Bandai Tamashii Nations FiguartsZERO Sailor Mars ""Sailor Moon"" Action Figure",5.0,Incredibly happy with Sailor Mars Figuarts Zero!,"Consistent with the Japanese price, not bad!"
RL8PD5UQKYZ51,B00ER78O96,Disney Princess Collapsible Storage Trunk,3.0,Three Stars,It was nice
R1QMRL2O0Q51T1,B001X7EQJU,Webkinz Lamb,4.0,Four Stars,Thank you
R2LIRVZHUIQ6LV,B00DKCHZA8,VTech Go! Go! Smart Wheels- Construction Playset,4.0,This was really cute but not so easy to put together,This was really cute but not so easy to put together! We had four adults trying to figure it out :)
R1VG17UANN442U,B00JFT350E,LeapFrog LeapPad3 Carry Case (Made to fit LeapPad3),5.0,Love this!,"My daughter loves this case. She is using the slots for storing her cartridges, which is a huge bonus. other cases she has had for her MobiGo were not easy to use and she lost cartridges..<br /><br />This is sturdy, fits the LeapFrog 3. It takes a lot of abuse and keeps going!<br /><br />It fits the tablet with the gel skin on too."
R2BGRWFXE4DM7J,B00W0MMBRG,"Solar Powered Dancing Hula Girl - Green Skirt, Pink Top by Greenbrier",5.0,Five Stars,She's perfect! Thank you!
RFPUIPW2CUB5D,B00B16DAKY,Funko POP Television Walking Dead: Glenn Vinyl Figure,5.0,I love Glenn!,I'm a big TWD fan.  This and others is a must have.  I love Glenn!
RRSJCCJ05WAHS,B00E9K1TIO,Shoezooz - Educational Shoe Stickers for Kids - Jungle Animals,1.0,Poor quality,These did not last long at all in my toddler's shoes. Came off quickly. Definitely don't work on any shoe with texture on the footpad (like crocs).
R1QEO4P24632KS,B00WXORX8S,"BashBox Deluxe Transformers Birthday Party Supplies Pack Including Plates, Cups, Napkins, Table Cover, and Candles for 8 Guests",5.0,Five Stars,My grandchild loved the decorations and party wear
R1050G2JES0WD7,B00CTZ17JM,2010 Porsche 911 GT3 RS 1:36 Scale (Grey),5.0,Five Stars,A+
R2RLD38ZW6DZIM,B00SFXQFWG,Ravensburger Desert Life Puzzle (300 Piece),5.0,Fun!,My mom loved it! Just the right amount of challenge!
RTJ2HD65J2B32,B00LK0DY3O,Teenitor 3.7V 600mAh 20C Lipo Battery(4PCS) with 4 In 1 X4 Battery Charger for Syma X5 X5C Parts,5.0,Five Stars,gotta press the plugs in hard and pull them out hard but other than that these batterys are great
R1RI4FZS9IUHW3,B00J57VU44,Sushi Go! - The Pick and Pass Card Game,4.0,good game,"good game, teaches you to count and memorize cards"
RFLWKVJJ3IQ5L,B0041G6TYU,"Inflatable Fun Ball - Jumbo 51"" - Giant Crawl Inside Inflatable",5.0,Great summer fun!,"Tough to inflate, even harder to deflate... but in between it's a blast!  Our kids have had so much fun with this. They just love climbing inside and being rolled around the yard. The plastic that it is made from is surprisingly tough and has taken a good deal of abuse. I usually make my kids take their shoes off to climb in but it would probably be ok with them on too.  I'm sure it could be punctured but so far we have not had any issues. I also like that the seams were double-reinforced in the critical parts (the openings where they climb in and out). Older kids might be too rough for it but for mine (ages 5 and 3) it has been perfect. If you are thinking of buying this make sure you have a compressor or inflator handy!"
R2Q4U9Z8PS4HS4,B00LCVVKMS,Disney Cars Hometown Heroes Erasable Activity Table Set with 3 Markers,5.0,Five Stars,Awesome purchase. The chairs and table are easy to set up and perfect for my two year olds.
R1G878C6L9EV3I,B008MTYTHQ,Little Tikes Go and Grow Lil' Rollin' Giraffe Ride-On,5.0,Five Stars,Gift
R3PHFX13VR4TOA,B00KXP5MB4,3000 Glow in the Dark Rainbow Colored Loom Bands Refill Kit - 6 Vibrant Neon Colors That Glow! - Includes FREE 100 Clips and 30 Charms! - Refill your Loom Band Organizer in Glowing Fashion!,1.0,Terrible,Not glow at all. Don't buy this.
R2Z50LRJJKULIL,B00M8A4XGW,Dowdle Folk Art Solvang Danish Village Jigsaw Puzzle (1000 Piece),5.0,Five Stars,Loved building this puzzle. I will buy more from this company.
R2AX7BUDAGUEN8,B000O3MAMO,Schylling Jack In The Box,4.0,Four Stars,"Haven't as yet given it to my grandson, but this Grandma likes it a lot."
R3L7UTHNQ0TM3I,B00M3QBPNA,LEGO Star War LOT of 10 BATTLE DROIDS with BACKPACK Back Plate Antenna and BLASTER GUN Accessories Minifig Minifigure Figure Set Federation Army Builder,5.0,Five Stars,Meet expectations. Arrived on time
RUL09LUWQ9RBB,B00L7FJHQK,Ever After High Magic Mirror,4.0,Four Stars,Item just as described
R2Q3FMWZ4JBH5I,B000J07LF8,"Crayola Air Dry Clay 2.5 Lb Bucket, White",5.0,fun,Fun! Good quality!
R3VH8GFQHAJUE8,B007927AGY,Wonder Blocks Non-Toxic Floating Waterproof Foam Building Blocks,5.0,Great!!!,Great Item my daughter loves it! She's happy I'm happy 😊
R1SROFC4ENCFH8,B00C4R3HV6,Leegoal(TM) Unicorn Horn Headband Flowers Ears Headband Gold Glitter Hair Hoop Girls Kids Cosplay Costume Makeup Birthday Party Headdress,4.0,It's alright,"It got here and I'm in love with it. The only thing that's bad about it is that one of the ears are coming off, and diamonds are coming off of it as well. But I'm a crafty person so I can fix it!"
R2ERTCAB0MQA7C,B001AITKRA,"Orangutan Male Cuddlekin 8"" by Wild Republic",1.0,One Star,"didn't look anything like the picture.....small, hair was shedding.... the face was nothing like the picture."
R1KWD7P7Y12TWP,B00J49UTZO,Fisher-Price 3-in-1 Bounce,5.0,Five Stars,Great gift
R10DKCW3CS6V5H,B00Z9N6T2Q,Marvel Super Heroes Avengers Minifigures 18pcs/lot Iron Man Batman Building Block Sets Model Bricks Toys Lego Compatible,5.0,Happy Child,"My son is happy! Good quality. Wish shipping could be faster, otherwise...very pleased. Thank you."
R129Y5M1S54LL0,B00FHDKECO,Disney Jack Skellington Mug,5.0,Love it.,Love it. Somewhat fragile.
R38LH5FX10S4BT,B00000IWIT,Play-Doh: Case of Colors,4.0,Four Stars,Great price.
R2XKGBKII4JOVX,B00RE7ZI9K,Marvel Infinite Series Marvel's Beast 3.75 Inch Figure,5.0,Five Stars,it is a very great likeness
R2GQ0YGZM1PQ59,B003CMVOCQ,"Rhode Island Novelty 14 x 18"" American Flag LED Lighted Sign",4.0,good value for the price.,"I returned this item as it was not what I expected.  I did not like the flasing of the stripes.  It was very nice but not what I was looking for.<br />For a display for Holidays it is great and I recommend it, but I  will be using it for a light in my attic window and using it mostly year round<br />and therefore I was looking for something a little less flashy.<br />But I recommend it if this is what you are looking for.<br />abby 9278"
RJSK8E6RH6HUL,B00WVV475A,"Dr Kopter Mini 3.5 Channel RC Helicopter with Gyro, Blue",4.0,Entertaining & does a lot for its size.,"This is a very cute product.  It is very small, fits in the palm of my hand.  The concept is very clever in that it uses a dual rotor, self-stabilizing propulsion system.  It charges very quickly from the control box, which also doubles as a carrying case for the Kopter.  Apparently, I am not a natural born pilot and getting the hang of the controls has been challenging for me, but it has been immense fun learning &#34;how to fly&#34;.  I would recommend this as a nice intermediate step towards flying the big remote control units which, of course, are several hundred dollars.  The price for this is certainly right, you get a lot for what you pay."
R3D6FMB6UYR2SJ,B00U5P29G8,"LOADED QUESTIONS PARTY- An Epic Party Game of Fun Questions, Personal Answers and Instant Laughter",4.0,Something different,The best part about this game is that it opens up conversations about other things with the people involved in the game.
RNU5XBAJEI9DK,B013W37HKW,65-Piece Standard Unit Blocks,5.0,A good set of blocks,I received these at a discount for my honest opinion.  This is a nice set of blocks. A nice hard wood so they wont break. My grandson loves them he has played with them from the time they got here only quit because of it being his bed time. Now if I can keep the puppy's from hiding them.
ROXOYDDUFJCVM,B00D2SB2L8,"Thomas Kinkade The Disney Dreams Collection: Cinderella Wishes Upon a Dream Puzzle, 750 pc",5.0,and I LOVE IT!,"My SIL actually got me the 300 piece version of this, and I LOVE IT! :)"
R2UXMMXNEB096Q,B00KQ18Q04,"American Greetings Mickey Mouse Clubhouse Lunch Napkins, 16 Count, Party Supplies Novelty",3.0,Good napkins,"Nice napmins, just a little pricey"
R1UCDHBVY3PET,B000VSAEYI,"Intex Ocean Inflatable Play Center, 100"" X 77"" X 31"", for Ages 2+",1.0,Poor Quality,"I will say that when I originally purchased this item my daughters (5 and 3 years old) were thrilled with it. We've only used it a handful of times. In that time I have repaired multiple tears, always along the seams of the plastic, inside and underneath the pool. Given the way that this product is made, the pool continues to leak because it has become impossible to find the source of some tears, most likely hidden with the many folds around the slide. DO NOT WASTE YOUR MONEY. This purchase has been a huge disappointment."
R1TW8XT2D1G1XZ,B000PC51LQ,"Learning Resources Sail Away Shapes, Set of 16",5.0,Five Stars,"I love this so much, I bought it again!"
R2T4A1DC7YZX0D,B00CPHX76U,Melissa & Doug Role Play Collection - Goodie Tutus! Dress-Up Skirts Set (4 Costume Skirts),5.0,Five Stars,Thank you
R310E4W4W6XBFH,B00JLKK028,"Ty Beanie Boo Waddles the Penguin 6""",5.0,Stuffed penguin is a great size for a little girl,I've bought 2. One for my house &I one for my granddaughter's house. She loves them. She's 3 1/2 years old.
R3LD8Y32A9MR5Q,B00B7YPK76,"Kare & Kind® Set of 19pcs Smart Dough Tools Kit with Extruder Machine, Models and Molds",3.0,Three Stars,Pretty cheap set of tools. My daughter loves the variety but I'm not sure how long they'll last
R2CW2O5IR7NQIE,B00D8STBHY,Hasbro Connect 4 Game,5.0,Five Stars,A very good game.
R3A0EROR6RPG8I,B007AOYZ00,"Disney Store Beauty and The Beast Large/Jumbo 23"" Beast Plush Doll Soft-Stuffed Toy Gift",5.0,Five Stars,Nice
RM90ZF8GN943X,B00NRSDI9M,eFancystore Cute White Lace Flower Clear DIY Decorative Washi Tape Masking Tape,5.0,so it was a nice addition to her craft supplies,"This was part of a gift for an autistic, creative young teem who enjoys decorating things, so it was a nice addition to her craft supplies."
R1RSDR5HVEQMVN,B005KBSIIU,PLAYMOBIL Soldiers Boat,5.0,Excellent,Excellent product
R1XZGPSTGHD6MY,B00EQ7QLSI,Zombicide Season 2: Prison Outbreak,5.0,Fun!,Really fun to play with some friend in an old fashioned bord game! :D
R3FVB9L03B69IM,B000VO91GE,Rubies 16-Ounce Fake Blood,5.0,Great product ! Good quality and quantity!,Perfect ! My daughter has been dabbling in make up artistry and this definitely is one of the best fake bloods we have found!
R2G0VM9TSZ5ODF,B012S7SMGG,BTG 3.7V 780mAh Battery 2PCS & 6 in 1 X6 USB Battery Charger 4 XH Ports and 2 JST Ports for Wltoys V636 V686 V686G V686K JJRC V686,5.0,Great charger for both the drones i have.,"Just got this item, I have a Syma x5c-1 quad and a Wltoys v686 quad. Both batteries can use these ports<br /><br />Pro's<br />Charges all as needed<br />Light indicator is awesome<br /><br />Cons<br />ou have to unplug the unit, plug the batteries in first then power the unit for the lights to show if charging or not.<br /><br />I am assuming that light on means it needs to charge and when the light goes off that means its ready.<br /><br />Will do some flight tests later to confirm."
R2QCNC2UHWG4Z7,B00U7U1SHW,"Brick Building Play Mat by SCS - Rollable, 2-Sided Silicone Playmat - 32"" Long for Activity Tables (Patent Pending)",5.0,Very Happy,The Mat is everything i was promise
R2GKUYNQV9EE16,B00YDG2DHU,Telebrands Balloon Bonanza as Seen on TV,1.0,Ripoff,"Many of them did not fill up, and they don't pop. Great concept if it worked. Waste of money."
R12J6EKRJXKF18,B00C2SL71O,VTech Sit-to-Stand Learning Walker - Pink,4.0,This item is as shown in the picture Great for babies high and low volume for parents sake ...,This item is as shown in the picture<br />Great for babies high and low volume for parents sake<br />Great for teaching childern how to walk<br />Only draw back is that the phone keeps falling off<br />However i will purchase again if i have to
R31LTBOQ2SUEGI,B004W9L9XC,Sea Turtle World 1000 pc Jigsaw Puzzle,5.0,Five Stars,Everything was as promised.  Thanks!
R1IXLOLYX1F4TW,B000ICZ8RK,Dig A Dino Tyrannosaurus Rex,4.0,My son had a great time digging out the bones and then putting the ...,"My son had a great time digging out the bones and then putting the dinosaur together. It is a bit messy, so put down a plastic trash bag and have them do it on the floor. Nice toy until it's done, then it just becomes something that sits around. I thought about burying it in more dirt or sand so he could do it over again. That would extend it's usefulness as a toy."
R229F3ZZKAO8H9,B002ACOVCE,Polly Pocket Pretty Packet Fashions (Styles May Vary),5.0,Five Stars,Love Polly Pockets for my grand children.
RLM7C4Y19PXTB,B00BNAXH3I,Marvel Comics Captain America Tin Bank [Toy] by Westland Giftware,3.0,Good for older kids,This was a bit too difficult for my young nephew to open.
R8IHBZ5SU6P7E,B00FOU31G6,Family Guy Create-a-Figure Stewie (Includes Part to Build Death),5.0,Five Stars,great. bigger than expected
R17QO9D7UJOPOW,B000N5T8KA,Toysmith 3-D Mirascope (6-Inch),5.0,This is a really fun product. As long as you position yourself and ...,This is a really fun product. As long as you position yourself and the object properly it really does create the illusion of a solid object.
RBSQBA5TR3UM,B004GKKO56,Mommy & Me Doll Stroller with Swiveling Wheels - 9302W,2.0,Not very durable.,"Fell apart within a month after purchase.  My wife sewed up the seat part that rests on the bar on the bottom twice, then we resorted to duct tape. I don't think our daughter played roughly with it either!  Every part that is stitched eventually unraveled and/or broke."
RR0P8Y47WKBZ6,B007RW20SE,"The Learning Journey My First Puzzle Set 4-In-A-Box, Puzzles",5.0,Great starter puzzle!,Excellent starter puzzle. My twins are very entertained and enjoy the farm animal theme.
R1RQGIP6GTVC9X,B00ITENZ6A,"NECA Divergent ""Tris's Tattoos"" Temporary Tattoo Set",4.0,Four Stars,Great product
RUGVEQYPH5OUP,B00569JIBC,Storytime Apron,4.0,It works well.,"It works okay but it's not as nice as the old one I had.  I was hoping for a little bigger apron section and a nicer neck cord, but it works well."
R294LNKFV3X3X8,B00FJT0NLI,Kotobukiya MSG (Modeling Support Goods) Series Stapler Unit Circle Mold Ii P114r (Resale) (Plastic Parts),5.0,Great,Great
R31II5QTNLWVUM,B00P2SKZ4G,Melissa & Doug Disney Sleeping Beauty and Snow White Magnetic Dress-Up Wooden Doll Pretend Play Set (40+ pcs),5.0,and we had a lot of fun playing it together,"Got it as a birthday present for my 3-year old niece, and we had a lot of fun playing it together. The outfits are easy for her to put on and stay well."
R39UY6LHFAT3EQ,B00LCSEUTG,DecoPac Spider Man Mask and Spider Cupcake Rings (12 Count),4.0,I didn't get to use them as cupcake toppers. ...,I didn't get to use them as cupcake toppers. My grandson found them first. He immediatly started playing with them.He had to show everyone.
R2SYHU2XGE75JE,B00N5TMONO,Venom 50C 3S 5000mAh 11.1v Water Cooled Marine 3 Cell LiPO Battery x2 Packs,2.0,KEEP LOOKING !,"For the money these batteries don't deliver what they promise . They require a large amount of water flow to work properly especially if you are using two or more at a time, you will need a dedicated water inlet to work properly . I feel the discharge rate has been greatly exaggerated , I have 35C venom batteries about 6 months old that out perform these by at least 25 % although they warm up a little under the same conditions . I think a trade off was made here with different labels and a 100% markup . i have had trouble with the quality off materials used on the electrical  connectors and corrosion under light use . These 50C batteries will stay cool but they take up more room and require a water redo, I do not recommend these batteries to anyone unless heat is a paramount concern , i would have been much better off investing in more research and less brand loyalty . I have been told that ZIPPY BRAND BATTERIES may be a much better alternative for price and performance . WHENEVER  POSSIBLE read the reviews AND shop different brands, unfortunately a newer product or limited selection may narrow your choices which asks the question why are more manufacturer's NOT making this -COST ?, CONSUMER NEED ? GIMICK ? . GOOD LUCK ! ."
R274ZUBE4S473O,B000LNU6TG,Intex Inflatable See Me Sit Pool Ride for Age 3-4,4.0,great for the pool,great for the pool. my son loves it
R3T8R1KZ80QDI3,B006PBO1XU,Corolle Mon Premier Small Doll Cradle,4.0,Was disappointed when box was opened and it was plastic,Was disappointed when box was opened and it was plastic. But it snapped together very quickly and granddaughter loved it
R56ZS3OXRF5TR,B00Y41IECM,DC Comics Jim Lee Batman Action Figure SDCC 2015 Exclusive,5.0,IN LOVE!,The figure is amazing and the packaging alone is amazing ❤️ Don't think I'll ever be opening this one :)
R2EK65HCRRRJDF,B00ZZH4YCI,JerrisApparel New Cinderella Dress Princess Costume Butterfly Girl,4.0,Four Stars,Very pretty just as picture
R376B547JUULKJ,B00BG9E140,"4 Cards Over 375 Pairs of Jewel Earrings! Assorted Designs and Colors New Party Favors, Scrapbook Gems, Decorate Cards, Sticker Jewels Stick on Jewels",4.0,Four Stars,My 4yo loved doing each and every one of these! Good price and holds attention.
R3L335N7CQKKQ0,B004H0MBYM,Power Ranger Samurai Samurai Disc Cycle Fire,5.0,Great,Product just as advertised. Great merchant
RBUCX1X5JK72H,B00P4D48XS,"Disney/Pixar Cars Deluxe Oversized Die-Cast Vehicle, Red",5.0,Five Stars,"great product, well made"
R2ZB3SSHAUUPM2,B001MK4LCA,Toysmith Get Outside GO! Super Sport Easy Catch Ball & Glove Set,3.0,Three Stars,Couldn't get the right hand
R2SXNHALA8A54P,B00IRQG80A,"Ultimate 9100 Piece Authentic Rainbow Braid Loom Bands MEGA Storage Organizer - 8400(+100 Bonus) Rubber Bands in 28 Colors, 10 Bonus Animal Erasers, 500 Clips, 100 Beads, 12 Bonus Charms & Strong Case",4.0,Four Stars,Awsome bands
R2V2WRS2E2ZL6,B00GGXLBRG,Train Track Piece - Rotating Track - 100% Compatible with All Major Brands including Thomas Wooden Railway System - By Right Track Toys,5.0,Creative addition to tracks,It enhances the train track set.  My grandson loves making all types of patterns with his tracks.
R1G0GO3NOY9HNC,B0026KR6HC,Forum Novelties Bandolier Bullet Belt Deluxe,4.0,Looks Good!,Looks real enough for my costume. I'm using it for a fun time with costumes. It fits my needs.
R3PZJIL3LE5ID0,B00DV62UKI,Teenage Mutant Ninja Turtles MMX Cycle Vehicle,5.0,Five Stars,great
